SP_Hole_ID,From_Hole_Position,To_Hole_Position,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Dy_ppm,Er_ppm,Eu_ppm,Fe_pct,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Hg_ppm,Ho_ppm,In_ppm,K_pct,La_ppm,Lu_ppm,Match,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Nb_ppm,Nd_ppm,Ni_ppm,P_pct,Pb_ppm,Pr_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Si_pct,Sm_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
PH19RD7492,425.0,426.0,0.58433333,5.65631582,5.84200000,0.03166666,513.01366666,1.48750000,1.80185445,0.23750000,432.89733333,19.59183333,46.00520000,34.73866666,1272.65350000,5.31550000,2.52366666,2.34666666,7.76875515,-0.14616666,6.82966666,5.01166666,4.66583333,0.06916666,1.03216666,0.27066666,1.84672568,232.63366666,0.38900000,0.98976766,2.55324604,1490.47116666,8.85666666,0.05410158,9.88350000,49.62066666,816.93016666,0.04867364,16.98050000,16.83483333,80.67050000,0.01116666,0.33389594,14.01200000,13.70280000,4.18133333,23.68835612,8.43650000,6.68766666,21.42533333,1.76633333,0.75550000,3.82366666,10.19516666,4785.31266666,0.53750000,224.62566666,20.64016666,39.55500000,22.57300000,21.35416666,118.85616666,54.82566666,131.67316666
PH19RD7492,426.0,427.0,1.81633333,5.83712563,4.87233333,0.02200000,801.75633333,0.57766666,1.69646056,0.29633333,616.27300000,20.57233333,108.14266666,34.49733333,730.69066666,5.67233333,2.95966666,2.47266666,10.87559790,-3.95933333,6.89900000,5.33033333,4.85033333,0.16000000,1.08900000,0.24600000,2.03398870,429.85900000,0.39033333,0.98286820,3.76621690,2113.49133333,2.05333333,0.02922170,8.26566666,55.15466666,723.11500000,0.06045816,18.09033333,23.94733333,99.76700000,0.01066666,0.02751586,7.83133333,14.71333333,5.19466666,17.36113886,8.50966666,8.59533333,19.24300000,1.14766666,0.98333333,4.19133333,12.98033333,9270.97500000,1.24833333,347.89100000,24.44000000,142.83300000,29.10200000,13.20300000,164.30700000,85.78833333,135.51600000
PH19RD7492,427.0,428.0,3.80777777,4.99031067,-1.49833333,0.00700000,714.53666666,0.41222222,1.69482354,0.28944444,419.14200000,20.11588888,91.50450000,32.55455555,686.15655555,5.68866666,2.74288888,2.34466666,9.71045333,0.35277777,6.86311111,5.34400000,4.93444444,0.17177777,1.09322222,0.27822222,1.67055684,308.56166666,0.38588888,0.98434085,3.39755082,1597.16755555,2.57722222,0.02922098,8.99633333,42.86555555,669.86933333,0.12090560,15.16333333,21.87555555,63.79855555,0.01300000,0.36091412,14.46055555,22.01275000,4.51744444,19.73128300,8.95633333,14.42833333,19.19655555,2.02866666,0.87266666,2.58644444,13.07177777,10335.33222222,0.39000000,293.01255555,31.85088888,201.56422222,24.33788888,18.51633333,80.94855555,56.35655555,153.53255555
PH19RD7492,428.0,429.0,2.51900000,5.09032023,1.66142857,0.03342857,246.30128571,0.26914285,1.84001455,0.29057142,478.16685714,18.95585714,48.86900000,31.46028571,1403.70342857,5.45457142,2.77400000,1.47000000,12.76740631,-10.36228571,6.66085714,4.96485714,3.74742857,0.08242857,1.04328571,0.36000000,0.77600478,358.42085714,0.38942857,0.98470102,2.73658690,394.47300000,2.71171428,0.02922170,13.27457142,49.44128571,575.39514285,0.20064595,14.97228571,19.36828571,54.42671428,0.01057142,0.07051871,16.16714285,14.80616666,4.50557142,19.10043220,9.41142857,20.82057142,20.07871428,1.78400000,0.84157142,4.31185714,17.04342857,7018.24957142,0.57200000,313.70642857,41.99985714,124.58171428,24.01557142,26.60585714,83.88257142,45.35057142,151.33485714
PH19RD7492,429.0,430.0,3.35720000,4.71520585,6.13360000,0.00920000,176.64360000,0.60000000,1.93627580,0.25500000,368.89660000,20.02240000,51.40225000,31.11300000,1233.93000000,5.54760000,3.08320000,1.69240000,15.10479228,-10.76420000,7.21300000,5.48440000,3.92280000,0.20480000,1.08080000,0.31160000,0.48967596,347.42400000,0.39780000,0.98560945,3.30052652,433.93140000,7.44260000,0.02922170,14.76500000,40.46480000,516.68480000,0.33128092,17.69620000,23.14640000,51.30020000,0.01180000,0.05646322,14.69060000,22.08600000,4.48140000,15.17441622,8.20060000,22.29500000,17.40840000,1.40780000,1.02380000,4.18900000,17.86520000,9546.23520000,0.74200000,347.89100000,39.71080000,228.91620000,26.00080000,24.60900000,122.14460000,41.43880000,137.45240000
PH19RD7492,430.0,431.0,0.73200000,7.85410365,-1.22733333,0.02366666,369.18066666,0.81333333,1.41327483,0.29266666,234.91033333,13.75033333,157.92600000,33.49433333,493.40800000,2.80033333,1.11666666,0.93633333,2.71718256,13.68100000,6.50400000,5.19533333,4.73133333,0.09100000,0.84400000,0.25733333,3.00192676,45.12733333,0.38966666,0.98879621,0.95793130,365.05133333,9.77866666,0.04902895,12.61400000,44.23000000,723.87700000,0.05010125,16.26733333,15.27700000,108.06066666,0.01400000,1.03025475,9.86500000,17.64900000,4.58100000,26.14086880,6.85633333,12.57033333,30.30200000,1.13666666,0.38500000,1.85033333,8.98833333,3070.08000000,0.24433333,100.69200000,40.37200000,10.59333333,27.13033333,23.34300000,107.21833333,11.39200000,313.72133333
PH19RD7492,431.0,432.0,2.05816666,7.72863862,-1.17433333,0.02183333,1860.90483333,1.05633333,1.26972145,0.35466666,764.77983333,17.45700000,162.29160000,33.13616666,1225.25250000,3.61316666,1.23166666,1.17466666,3.52709961,14.75883333,6.13850000,5.28300000,3.93083333,0.12000000,0.85683333,0.25150000,3.69147015,147.95016666,0.38900000,0.98579477,1.07750388,500.83433333,9.46016666,0.05719598,11.12850000,57.18116666,700.29983333,0.13522934,11.63100000,19.84650000,133.81200000,0.00866666,0.29361332,9.12700000,16.71140000,4.16283333,27.17802474,8.84633333,7.20100000,52.18466666,1.00900000,0.41983333,4.92766666,7.58900000,5768.60333333,0.96233333,103.74583333,27.09033333,48.43483333,24.94916666,25.77816666,86.68450000,-3.16500000,207.02850000
PH19RD7492,432.0,433.0,0.76209090,7.57007110,2.03500000,0.01790909,1261.84963636,0.84600000,1.09636709,0.34109090,676.86127272,15.31127272,151.35154545,33.76963636,2689.99909090,3.96600000,1.62836363,1.77245454,4.43355322,13.23500000,6.30372727,4.65663636,4.25781818,0.20572727,0.97109090,0.25445454,3.68807732,184.99490909,0.38936363,0.98855293,1.07768390,697.67290909,4.84045454,0.04799743,12.60409090,56.26100000,759.33472727,0.06149483,15.67745454,21.87936363,147.23463636,0.01100000,0.27518930,9.78236363,14.84745454,4.04145454,27.11559090,8.64481818,8.80672727,32.94381818,1.93372727,0.49490909,3.01727272,8.65790909,4839.92481818,0.58390909,124.51172727,34.94736363,5.74627272,25.84263636,29.68663636,74.16072727,15.66254545,227.61772727
PH19RD7492,433.0,434.0,0.50225000,7.92186638,-2.59812500,0.01262500,824.01387500,0.57637500,1.07520003,0.32025000,345.36050000,16.00350000,153.30733333,31.88925000,1971.20462500,3.95200000,1.35012500,1.09975000,3.29974092,15.34637500,5.73250000,4.80462500,4.07562500,0.19287500,0.94437500,0.24550000,3.64475210,158.33675000,0.38950000,0.97610020,1.03805671,490.55250000,18.48787500,0.09868621,10.87087500,38.03037500,706.17562500,0.05961596,13.85887500,17.45812500,143.36512500,0.01037500,0.17023321,9.79825000,23.24700000,3.92612500,26.12585466,8.69600000,5.66375000,31.17075000,1.50025000,0.40475000,2.92837500,9.64662500,4673.15837500,0.75437500,101.05912500,30.66437500,41.94025000,25.84437500,23.80062500,49.76087500,37.14875000,219.26925000
PH19RD7492,434.0,435.0,0.66166666,7.81799043,-1.86100000,0.00733333,752.36166666,0.46800000,1.12633640,0.29466666,349.11000000,17.84800000,243.72666666,33.03900000,873.26333333,2.84266666,1.20000000,0.94433333,2.94226790,12.95866666,6.53500000,5.15666666,4.54400000,0.43700000,0.74833333,0.25766666,3.26015716,116.18300000,0.38966666,0.98706639,1.01801326,488.05966666,3.51100000,0.06124723,10.38233333,37.99133333,703.37400000,0.02501573,11.59100000,19.24633333,136.48333333,0.01500000,-0.04058183,6.34066666,18.39700000,3.94466666,25.87317986,7.83300000,6.92900000,33.02700000,1.26366666,0.42800000,3.54500000,7.78966666,4026.90066666,0.34466666,99.59800000,16.53733333,59.16433333,26.44033333,24.02933333,85.36400000,5.77466666,285.59400000
PH19RD7492,435.0,436.0,0.97783333,7.58945934,-1.14683333,0.01716666,818.73350000,0.59533333,1.21795286,0.26983333,423.50016666,11.80250000,178.25300000,33.37400000,978.25383333,3.18766666,1.44733333,0.80566666,3.06034300,11.20366666,6.29416666,5.05350000,4.42666666,0.23600000,0.93433333,0.27683333,3.05011108,111.42666666,0.38966666,0.98715157,0.98826952,420.41500000,10.15316666,0.07634404,9.00866666,45.42600000,752.01816666,0.12063956,9.54683333,13.52750000,121.57033333,0.01533333,-0.00755390,9.49050000,15.84040000,4.43583333,25.89216596,8.09650000,7.58150000,31.63700000,1.70016666,0.44216666,1.80366666,8.86483333,3646.30216666,0.64266666,141.68333333,30.05416666,53.64683333,26.38483333,22.84233333,102.78483333,29.26116666,210.64433333
PH19RD7492,436.0,437.0,3.59850000,8.09216406,-1.64150000,0.01750000,1995.59350000,12.40625000,1.02830805,0.32175000,533.22975000,15.18025000,83.63200000,30.56125000,11397.92925000,3.46725000,1.29550000,0.57950000,3.76285690,15.26325000,5.79300000,4.79000000,2.73300000,0.30000000,0.79300000,0.25300000,3.87949632,137.12500000,0.38225000,0.99229056,1.35852400,542.84400000,7.63250000,0.07365530,7.34325000,38.20900000,413.35875000,0.03970346,11.03925000,15.48100000,138.36500000,0.01250000,0.35871286,15.32750000,15.21033333,4.94475000,25.38848993,9.28825000,11.58225000,40.45475000,1.02700000,0.42525000,0.30100000,10.70375000,3764.40150000,0.71175000,99.32200000,19.83750000,-103.36700000,24.56925000,14.97525000,32.71875000,1.46200000,159.76375000
PH19RD7492,437.0,438.0,0.40000000,5.22833750,-6.55800000,0.00600000,438.70600000,0.19800000,1.31939230,0.26200000,266.02600000,29.99200000,60.75300000,31.47400000,5043.08700000,5.30200000,1.88900000,2.19500000,5.08486280,-0.76800000,6.34300000,4.85400000,2.80200000,0.02500000,1.07200000,0.23700000,1.59262580,58.82200000,0.39100000,0.98663794,1.27491360,1011.81500000,2.04000000,0.02865740,2.55700000,27.79700000,796.25400000,0.07861110,7.14500000,16.28000000,47.05400000,0.00900000,0.02338340,4.18300000,3.09500000,3.84300000,26.38703240,7.91600000,5.94200000,20.37200000,1.64700000,0.44800000,4.16600000,7.08100000,2100.34600000,0.11400000,100.93800000,53.46700000,-56.41300000,25.76900000,9.76400000,40.52700000,3.42800000,84.79700000
PH19RD7492,440.0,441.0,0.48850000,7.61558868,-3.74350000,0.11350000,1362.48800000,0.77375000,1.11439332,0.34775000,605.35425000,11.57425000,161.50300000,34.84250000,710.68850000,4.45825000,1.40950000,1.42825000,3.61804875,13.27850000,6.40725000,4.92050000,4.87975000,0.04850000,0.89950000,0.25050000,3.83331930,276.56200000,0.38950000,0.98972133,1.16195652,523.70650000,8.16925000,0.12501276,11.40400000,58.07200000,796.61050000,0.10225960,12.73775000,23.76300000,152.28175000,0.01375000,-0.00471280,4.48050000,15.19600000,4.89350000,27.89944516,9.71525000,4.46725000,40.71600000,1.57100000,0.44225000,5.13775000,9.30600000,6089.88125000,0.40925000,104.22350000,12.75325000,36.24275000,28.10700000,23.87550000,123.01425000,22.10475000,308.27750000
PH19RD7492,441.0,442.0,0.68200000,7.88154658,-5.67225000,0.01337500,390.47700000,0.55387500,1.09240953,0.32875000,386.94450000,15.62000000,132.16971428,33.72850000,577.63075000,3.82925000,1.42487500,0.85200000,3.65878630,16.39212500,6.14087500,4.97212500,5.04900000,0.17962500,0.87412500,0.25037500,3.70536736,169.95787500,0.38962500,0.98393100,1.35184204,345.71250000,2.65887500,0.04503150,10.47462500,53.07912500,803.29650000,0.05487042,6.94350000,20.12075000,138.15137500,0.00937500,-0.01445807,8.23475000,14.49700000,4.32000000,26.20096624,8.91875000,5.73462500,30.75662500,1.64500000,0.43450000,1.95775000,9.48500000,6223.76025000,0.48762500,103.36387500,19.72137500,92.73450000,25.41675000,24.39900000,82.60737500,13.99850000,210.44787500
PH19RD7492,442.0,443.0,0.51100000,7.87845275,-5.00175000,0.01225000,374.86662500,0.34550000,1.13826933,0.29587500,328.37975000,13.61812500,121.75266666,35.81675000,1289.71500000,4.00100000,1.23225000,0.64975000,3.71683606,9.63600000,5.90912500,5.15762500,4.33362500,0.22100000,0.94487500,0.27125000,3.16657045,151.10225000,0.38925000,0.98171716,1.39772335,333.44275000,3.50812500,0.02676413,9.66325000,39.87950000,675.21037500,0.02315451,7.54312500,15.85512500,118.00437500,0.01412500,0.02062360,10.29862500,15.25550000,4.09437500,26.57662620,8.00987500,5.54775000,26.30912500,1.80062500,0.42912500,2.63925000,8.28150000,4109.16187500,0.30187500,103.56687500,27.57712500,19.09887500,25.60450000,20.12475000,41.36825000,22.13750000,193.54100000
PH19RD7492,443.0,444.0,1.58957142,6.88421016,5.39714285,0.04971428,551.49914285,1.26857142,1.21907918,0.28257142,496.70314285,16.21542857,72.36900000,33.04657142,6269.71614285,5.47600000,2.20528571,1.58514285,7.41566395,1.35000000,6.91385714,4.61914285,3.04685714,0.24528571,1.07057142,0.25357142,2.34232447,269.04685714,0.38900000,0.98464634,1.97203798,545.74257142,5.57785714,0.03118050,15.84400000,54.98128571,765.08242857,0.05620866,16.78014285,19.12942857,112.11571428,0.01300000,0.02464335,11.63228571,9.98422222,4.31742857,24.99899508,8.72742857,9.13642857,25.75571428,1.73471428,0.64742857,4.31500000,13.46342857,3678.38728571,0.62100000,206.77500000,22.93628571,-23.25057142,24.49200000,39.24157142,63.30628571,31.20142857,225.18957142
PH19RD7492,444.0,445.0,0.66450000,6.93144952,5.27925000,0.03575000,294.62200000,0.83150000,4.97245280,0.26275000,465.39625000,16.93750000,132.83425000,34.66475000,1168.43800000,5.59750000,2.09525000,2.40500000,6.08451692,12.52675000,7.32175000,4.64425000,4.20725000,0.30475000,1.12775000,0.25625000,1.04635830,337.71575000,0.38900000,0.98695696,2.22045012,1542.49125000,1.32350000,0.20623975,7.44550000,50.29775000,799.97850000,0.13255300,17.31400000,26.78025000,42.22475000,0.00150000,-0.01500420,8.82300000,17.81675000,4.44125000,23.74851042,8.75025000,5.71125000,151.57450000,1.17175000,0.65950000,4.24650000,9.91175000,13753.40000000,1.09650000,224.36650000,6.00475000,413.81725000,26.10750000,31.82625000,129.60925000,107.65725000,141.70250000
PH19RD7492,445.0,446.0,0.35650000,5.72172110,7.49650000,0.03200000,478.17800000,0.98950000,2.23040130,0.28950000,209.17500000,18.88150000,115.37750000,32.71950000,883.60200000,5.76500000,2.88800000,2.42450000,10.24600415,2.65800000,6.55900000,4.42400000,4.43550000,0.22850000,1.10150000,0.29550000,1.19441025,390.51500000,0.39000000,0.96325664,1.91967745,1391.07200000,7.30900000,0.15788595,4.41150000,29.21150000,657.46300000,0.37056950,17.24500000,22.11050000,69.21850000,0.00650000,0.03773630,10.76500000,25.70350000,3.94350000,18.25406610,9.68950000,10.35300000,61.87100000,1.83250000,0.98050000,5.83900000,12.94300000,7827.74900000,0.31000000,347.89100000,19.82900000,153.33150000,32.33750000,16.13300000,106.42050000,106.52000000,69.66050000
PH19RD7492,446.0,447.0,0.31137500,6.93664801,0.95425000,0.01625000,158.59037500,0.58375000,4.15211080,0.25050000,330.99787500,16.78850000,94.08571428,33.93675000,439.06212500,5.67487500,2.46487500,2.45150000,6.87386125,13.10537500,7.10800000,5.07225000,5.49137500,0.31537500,1.09525000,0.30425000,0.81894625,297.76725000,0.38900000,0.98841893,2.23541145,1505.38450000,2.81562500,0.25286948,6.95012500,42.55387500,865.68050000,0.25024422,14.95500000,26.65975000,31.50037500,0.00500000,-0.01624244,10.93225000,23.73914285,5.06500000,23.12397801,8.30025000,6.20425000,168.42975000,1.22250000,0.70175000,4.25175000,8.59500000,13064.76325000,0.48200000,255.28362500,6.52425000,347.58587500,25.80012500,30.81775000,154.15887500,117.46887500,151.14387500
PH19RD7492,448.0,449.0,1.99700000,6.64940068,2.74322222,0.04388888,340.49555555,1.16122222,3.29645357,0.26522222,509.22388888,17.44811111,77.48812500,33.05111111,477.58666666,5.64322222,2.56266666,2.40100000,7.74096175,18.61955555,7.02444444,4.81766666,5.17855555,0.33144444,1.08888888,0.32911111,0.66646734,278.10222222,0.38988888,0.96982507,1.99934326,1756.74077777,4.74866666,0.26867051,6.24811111,42.47233333,751.35022222,0.17160581,16.32444444,26.61477777,31.59488888,0.00666666,-0.01436572,10.53577777,26.46000000,4.42666666,22.27234170,9.06911111,8.48388888,156.22666666,1.17722222,0.80133333,4.26455555,9.15755555,18981.80088888,1.15611111,293.01255555,6.04500000,541.99033333,26.39900000,28.24133333,147.48522222,108.72866666,130.42355555
PH19RD7492,449.0,450.0,0.43344444,7.05668002,4.36844444,0.01122222,249.90733333,3.29066666,3.29109021,0.28511111,562.08588888,20.50777777,59.39288888,34.06777777,487.50211111,5.73188888,2.68011111,2.49300000,7.59674600,15.95466666,6.86966666,5.09566666,5.09200000,0.38833333,1.09688888,0.25666666,1.52816552,309.48055555,0.38766666,0.97969644,2.10990385,1691.71155555,9.34755555,0.32268016,6.57966666,63.29111111,754.57233333,0.25564796,17.27533333,26.65000000,63.46344444,0.00366666,0.00682570,9.46777777,20.61955555,4.69933333,22.35771505,8.25588888,8.49188888,245.66633333,1.20311111,0.79055555,4.30033333,11.47966666,14606.66311111,1.37700000,299.31033333,6.63400000,343.70522222,29.03600000,30.53188888,141.39077777,115.17755555,132.96122222
PH19RD7492,450.0,451.0,0.43820000,6.67546554,7.18240000,0.03180000,196.80300000,0.91780000,2.45629794,0.36240000,461.84680000,21.57660000,54.68220000,33.54540000,443.32020000,5.78920000,2.81760000,2.46260000,7.91064122,14.83800000,6.86440000,4.58080000,5.25620000,0.36060000,1.10780000,0.24740000,2.56429054,296.59740000,0.38980000,0.98571138,2.45031344,2056.56220000,1.35100000,0.27622638,7.51300000,50.53280000,758.94360000,0.21586086,16.52660000,26.65000000,106.98280000,0.01120000,-0.04000358,6.31220000,22.21580000,4.91800000,21.83467276,8.40000000,7.54540000,381.38660000,1.23060000,0.91540000,4.26280000,9.94300000,15585.42380000,1.35840000,347.89100000,7.75380000,413.61580000,28.27400000,36.94560000,125.02920000,80.53040000,124.85100000
PH19RD7492,451.0,452.0,0.45550000,6.75988645,0.81200000,0.01225000,144.22475000,0.45762500,3.01597767,0.28300000,396.58200000,16.90987500,60.48542857,32.15475000,361.21975000,5.72100000,2.65312500,2.41687500,7.67158388,15.87950000,7.02237500,4.88537500,4.82600000,0.42212500,1.08712500,0.25750000,1.60660727,293.57725000,0.38925000,0.98667184,2.42263352,1483.05162500,2.84875000,0.28370084,7.40662500,40.22550000,671.27487500,0.35285855,12.93325000,25.56075000,64.34037500,0.01075000,0.05409494,13.10475000,25.00100000,4.68637500,22.24541441,7.23975000,6.70075000,205.59062500,1.29087500,0.73950000,4.33937500,8.88525000,15790.54187500,0.52762500,262.36862500,6.13550000,461.48450000,25.67725000,33.04850000,132.42387500,94.81200000,130.21862500
PH19RD7492,452.0,453.0,0.88677777,6.91609484,-0.31533333,0.01044444,149.00433333,0.52222222,3.50606027,0.25977777,326.64944444,16.58477777,74.26600000,32.52888888,376.14411111,5.36644444,2.36722222,2.20677777,7.20745685,13.45966666,6.82722222,4.87300000,5.20844444,0.27666666,1.07188888,0.28733333,1.16662533,279.05688888,0.38755555,0.98760079,1.96426970,1466.25555555,1.51144444,0.28416811,6.24044444,46.27244444,718.04122222,0.34632148,13.03477777,23.72233333,47.54233333,0.00522222,0.02496647,10.99144444,23.19671428,4.52144444,21.40717728,8.85066666,11.35755555,171.79666666,1.47366666,0.74766666,4.26622222,8.48555555,13185.24233333,0.66911111,265.71411111,5.76655555,380.45377777,24.52366666,26.55444444,140.62255555,85.02733333,127.35955555
PH19RD7492,453.0,454.0,0.85514285,6.42208060,4.52000000,0.01742857,121.01657142,1.07200000,2.82567571,0.26671428,415.37628571,22.63614285,63.29925000,32.97571428,414.07128571,5.71100000,2.62757142,2.42557142,8.40272280,11.23328571,7.09642857,4.65528571,5.19257142,0.47100000,1.12000000,0.27014285,1.51489985,322.14200000,0.38914285,0.98578165,2.61727638,1748.44814285,2.33842857,0.34337262,6.22500000,40.91514285,725.54885714,0.36888927,14.47228571,24.25857142,69.26357142,0.00900000,0.07772041,12.95071428,26.27737500,5.37828571,20.12964658,8.78285714,7.32757142,131.57200000,1.19285714,0.78985714,4.29485714,10.17357142,14322.48785714,1.22828571,312.61200000,5.18557142,387.40471428,26.51842857,30.38942857,145.39071428,127.50228571,133.75900000
PH19RD7492,454.0,455.0,2.34655555,6.58495823,7.87466666,0.03944444,223.04533333,1.24388888,3.23655621,0.26522222,475.85666666,23.07066666,85.92933333,34.06411111,432.74588888,5.73400000,2.67233333,2.31211111,7.70259788,12.51444444,7.19244444,5.05522222,4.91733333,0.30466666,1.09566666,0.26377777,1.11394575,284.54022222,0.38777777,0.98078247,2.32850674,1315.50522222,2.64677777,0.29594562,8.25288888,49.50211111,734.83011111,0.35716442,16.29877777,25.74666666,54.15244444,0.00855555,0.06985363,11.51155555,23.25744444,4.54822222,21.05362534,9.19011111,8.97711111,140.00666666,1.19655555,0.90011111,4.28600000,9.99855555,14639.85811111,0.93211111,320.45177777,6.39933333,330.97188888,27.63033333,34.14177777,155.67911111,116.44688888,167.94511111
PH19RD7492,455.0,456.0,1.63125000,6.80420560,1.46537500,0.01987500,232.57100000,0.84475000,2.86296635,0.27775000,440.20187500,19.99650000,160.38028571,32.96300000,574.72012500,5.73275000,2.54387500,2.08637500,7.91174685,11.25600000,6.87925000,4.88025000,4.90450000,0.20575000,1.04187500,0.30412500,1.02656871,257.20600000,0.38950000,0.98656827,2.83354400,1231.06500000,1.57312500,0.29380587,7.31112500,45.01575000,665.52750000,0.25483380,13.51862500,24.39350000,46.57800000,0.01125000,-0.01071030,9.80125000,25.41642857,4.91450000,21.14585408,8.81375000,11.99237500,137.70212500,1.25775000,0.71812500,4.26425000,9.04312500,13595.46662500,0.71962500,200.63037500,6.01487500,321.30262500,25.48187500,33.35925000,140.79900000,105.65025000,175.44650000
PH19RD7492,456.0,457.0,0.81500000,6.83695177,3.04262500,0.06537500,251.35012500,0.97987500,3.42027671,0.24662500,493.86750000,23.65550000,86.51628571,34.22125000,373.48912500,5.40987500,2.64412500,2.21975000,7.64895466,13.09787500,6.99800000,5.01912500,5.05200000,0.26150000,1.05662500,0.29087500,0.73711287,295.72600000,0.40175000,0.98626004,2.44080397,1304.57775000,1.84225000,0.29830452,8.31900000,57.35950000,777.30487500,0.36615024,13.24212500,24.41312500,35.71587500,0.00712500,0.03982831,6.71475000,23.27328571,4.66500000,22.92320417,9.05412500,9.84137500,158.87725000,1.16487500,0.92950000,4.25950000,11.14612500,14542.87237500,1.37375000,317.18025000,5.89550000,329.44737500,26.56637500,32.55412500,134.95700000,87.92962500,161.85987500
PH19RD7492,457.0,458.0,0.23700000,6.73809210,6.72333333,0.08166666,323.73900000,1.13200000,4.00503050,0.27533333,571.27766666,22.71666666,61.05566666,33.42666666,484.15933333,5.75733333,2.84666666,2.40633333,7.25150843,18.39500000,6.83233333,4.88433333,4.96066666,0.33600000,1.07633333,0.29433333,0.63143113,276.87166666,0.39033333,0.97207067,2.41713680,1493.51800000,3.79200000,0.22890840,10.05766666,53.64000000,705.95433333,0.08972333,15.78966666,26.65000000,27.09200000,0.00233333,-0.04528020,7.35533333,21.27566666,4.83200000,21.54644796,8.47633333,5.57766666,177.94600000,1.51000000,0.89733333,4.25700000,10.75366666,22101.43666666,0.90900000,265.57333333,5.80933333,452.22100000,30.32700000,36.88333333,136.80900000,50.10733333,160.93566666
PH19RD7492,458.0,459.0,1.28314285,6.81093113,3.41971428,0.04128571,219.42014285,0.48914285,3.95846520,0.25800000,468.52928571,19.79285714,67.67866666,33.92657142,390.91871428,5.67442857,2.60428571,2.20300000,7.99131591,14.66671428,6.70628571,4.91371428,5.15300000,0.40100000,1.06242857,0.31800000,0.60310770,292.69914285,0.38985714,0.98121985,2.23471060,1499.58285714,2.43057142,0.23422543,7.16742857,51.19628571,725.60514285,0.09279096,14.78685714,25.39228571,23.26457142,0.00342857,-0.03028130,7.67900000,25.30433333,4.36185714,22.04004966,8.96900000,9.65514285,161.48114285,1.85614285,0.88428571,4.25742857,10.50900000,17431.47328571,1.40642857,313.70642857,5.95757142,476.31814285,26.65485714,28.42500000,135.06285714,41.73785714,144.25957142
PH19RD7492,459.0,460.0,0.30340000,6.61792366,0.65740000,0.04870000,216.58230000,0.66730000,3.80578058,0.27050000,464.39810000,22.80770000,76.07862500,35.47880000,397.44320000,5.44550000,2.54380000,2.22060000,7.53469887,14.03590000,6.76650000,4.98310000,5.23620000,0.36380000,1.04770000,0.29800000,0.56673185,274.91280000,0.39000000,0.98272333,2.43941806,1427.68360000,4.00980000,0.24884157,6.75900000,54.39840000,747.76250000,0.09901447,15.14970000,25.22490000,22.49320000,0.00330000,-0.01595153,9.73930000,25.82412500,4.50320000,21.90268957,9.30960000,7.11650000,158.75120000,1.71750000,0.76840000,4.25340000,10.25070000,15565.76210000,0.81970000,248.91200000,6.13460000,398.57060000,27.67410000,27.21300000,147.63990000,61.28080000,130.02620000
PH19RD7492,461.0,462.0,0.62200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH19RD7492,462.0,463.0,0.24250000,6.30603440,2.23750000,0.00650000,163.65300000,0.29100000,3.18655635,0.23400000,322.58450000,21.36450000,58.80500000,32.87000000,492.30500000,5.54800000,2.26350000,2.36500000,7.08942375,15.51650000,7.53150000,5.34750000,5.34200000,0.44750000,1.14500000,0.35650000,0.51167065,254.03850000,0.38900000,0.98047012,2.11070410,1161.30500000,3.22250000,0.17936765,6.82150000,26.50100000,800.28050000,0.12322505,11.32850000,22.97300000,24.74950000,0.00750000,-0.00390995,13.20000000,29.92450000,4.32000000,19.96528470,8.45050000,6.81200000,141.22750000,1.89800000,0.64250000,4.23150000,9.13150000,12609.14900000,0.47950000,224.41450000,5.95950000,343.30800000,26.69850000,20.18900000,126.93650000,70.58200000,123.02550000
PH19RD7492,463.0,464.0,0.58220000,7.14821877,-2.42360000,0.01880000,141.59420000,0.49360000,3.89669914,0.22740000,341.26340000,25.79960000,120.12300000,32.59280000,508.54040000,5.49140000,2.27660000,2.27100000,7.23106174,18.10120000,6.69440000,5.10140000,5.36280000,0.39200000,0.97820000,0.38060000,0.55544436,251.76200000,0.38940000,0.98349700,2.20157422,1399.54700000,3.02840000,0.25738025,5.04760000,31.37440000,629.28040000,0.15234027,10.69360000,25.04960000,16.67620000,0.01480000,-0.01312965,11.41460000,26.20400000,4.25400000,21.01295047,9.68300000,8.24620000,163.28420000,1.39940000,0.59760000,4.24200000,8.87880000,14139.02880000,1.15560000,151.95740000,6.61720000,389.81860000,26.38020000,17.27020000,129.48940000,79.52440000,102.10480000
